ID,Age,Education,Relationship Status,Income,Days as Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Spent,Spent_Weighted,Children,Family_Size,Is_Parent
1584,37,Graduation,Not Alone,41443.0,89,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,482,2047,1,3,1
7264,36,2n Cycle,Alone,52195.0,48,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,17,62,3,4,1
6274,66,Master,Not Alone,83790.0,226,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,1615,5689,0,2,0
1377,60,Master,Alone,44551.0,302,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,285,1111,1,2,1
454,34,Graduation,Not Alone,69508.0,592,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,1135,3804,1,3,1
1755,26,2n Cycle,Not Alone,45204.0,79,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,114,452,1,3,1
2075,45,Graduation,Not Alone,72460.0,227,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,1047,4281,0,2,0
4785,44,PhD,Not Alone,77622.0,76,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,714,2497,2,4,1
9076,34,PhD,Not Alone,30732.0,540,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,185,611,1,3,1
7079,52,Graduation,Alone,63887.0,659,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,1245,4383,1,2,1
4653,36,Graduation,Not Alone,42011.0,460,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,189,717,1,3,1
7375,38,Graduation,Not Alone,51369.0,612,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,576,2407,1,3,1
709,62,Graduation,Alone,51537.0,567,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,1103,3953,1,2,1
460,42,PhD,Not Alone,79930.0,690,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,1753,6634,0,2,0
3726,28,PhD,Not Alone,34320.0,133,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,17,70,1,3,1
6798,48,Graduation,Alone,37070.0,466,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,433,1665,2,3,1
5341,52,2n Cycle,Alone,81975.0,540,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,1588,5103,1,2,1
1606,43,Graduation,Not Alone,38590.0,410,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,22,90,1,3,1
9617,63,Graduation,Alone,15033.0,74,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,19,77,0,1,0
3233,49,PhD,Not Alone,62745.0,463,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,1117,4351,1,3,1
89,39,2n Cycle,Not Alone,22212.0,202,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,69,290,1,3,1
2936,32,Master,Not Alone,23661.0,207,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,23,80,1,3,1
9449,56,PhD,Alone,79761.0,268,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,605,2066,1,2,1
7297,41,Graduation,Alone,7500.0,185,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,57,250,1,2,1
313,46,Graduation,Alone,73455.0,244,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,2088,7739,0,1,0
9940,56,Graduation,Not Alone,64961.0,553,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,1009,3416,1,3,1
10735,43,Graduation,Alone,22804.0,333,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,26,94,1,2,1
9529,24,Graduation,Not Alone,73687.0,213,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1627,6329,0,2,0
6439,56,Graduation,Not Alone,61074.0,681,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,1102,4000,1,3,1
7411,50,PhD,Not Alone,31686.0,24,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,17,64,2,4,1
2176,42,Graduation,Not Alone,80134.0,405,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1690,5926,1,3,1
9265,61,Graduation,Not Alone,75027.0,536,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,1390,4752,1,3,1
8867,26,PhD,Not Alone,67546.0,667,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,2126,8274,0,2,0
8932,45,Master,Not Alone,65176.0,608,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,1531,5263,1,3,1
10236,39,Master,Alone,31160.0,286,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,64,280,1,2,1
6340,29,Graduation,Alone,29938.0,245,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,26,117,1,2,1
10089,40,Graduation,Alone,102692.0,450,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1112,4232,0,1,0
2227,56,2n Cycle,Not Alone,26490.0,645,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,210,716,0,2,0
10992,47,Graduation,Not Alone,75702.0,669,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,1148,4187,2,4,1
5304,40,PhD,Alone,30899.0,624,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,33,118,1,2,1
309,53,PhD,Not Alone,63342.0,621,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,1101,3563,1,3,1
3406,50,Graduation,Alone,45989.0,615,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,322,1114,1,2,1
2661,50,Graduation,Alone,18701.0,390,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,44,162,2,3,1
3153,57,PhD,Alone,40737.0,203,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,17,65,3,4,1
10264,35,Graduation,Alone,15287.0,627,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,31,145,1,2,1
1184,46,PhD,Alone,69674.0,403,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,845,2966,2,3,1
4200,44,Master,Not Alone,44159.0,12,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,275,977,1,3,1
9396,36,PhD,Not Alone,37717.0,583,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,25,105,1,3,1
2387,62,Master,Not Alone,43776.0,511,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,275,1024,2,4,1
6690,48,Master,Not Alone,38179.0,472,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,90,368,2,4,1
1225,51,Graduation,Not Alone,80124.0,3,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,1495,5957,0,2,0
9703,44,PhD,Not Alone,38097.0,622,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,184,824,2,4,1
291,44,Graduation,Not Alone,72940.0,375,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,981,3752,0,2,0
4557,44,Graduation,Not Alone,22070.0,268,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,67,294,1,3,1
2379,61,Graduation,Alone,69267.0,645,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1635,6275,0,1,0
5726,31,Master,Alone,31788.0,101,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,60,222,1,2,1
3066,39,PhD,Not Alone,61905.0,145,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,231,822,1,3,1
6336,54,Graduation,Not Alone,29315.0,84,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,48,181,2,4,1
10967,51,Graduation,Alone,33378.0,508,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,99,391,2,3,1
2304,51,PhD,Not Alone,66313.0,286,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,770,2503,1,3,1
3445,58,Graduation,Alone,60714.0,528,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,957,3490,0,1,0
7828,33,Master,Not Alone,77882.0,60,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,818,3199,0,2,0
3762,28,PhD,Alone,69867.0,453,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,925,3864,0,1,0
4391,46,Master,Alone,63841.0,434,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,908,3300,1,2,1
4669,33,Basic,Not Alone,24480.0,503,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,102,340,1,3,1
10144,38,Graduation,Not Alone,51369.0,612,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,576,2407,1,3,1
8652,68,Graduation,Not Alone,37760.0,667,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,317,1239,0,2,0
1672,40,PhD,Not Alone,65640.0,120,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,461,1870,1,3,1
8962,39,Master,Not Alone,44319.0,73,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,37,136,2,4,1
9974,40,Graduation,Not Alone,30631.0,352,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,70,297,1,3,1
10983,62,Graduation,Not Alone,75278.0,516,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,930,3352,0,2,0
8148,58,Master,Not Alone,50898.0,537,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,859,3351,2,4,1
10102,48,Graduation,Alone,79946.0,48,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,1478,5307,0,1,0
4697,65,Master,Alone,35416.0,381,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,390,1480,0,1,0
9262,30,2n Cycle,Not Alone,32414.0,360,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,52,181,0,2,0
7254,45,Graduation,Not Alone,38361.0,184,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,137,577,1,3,1
4543,34,Graduation,Not Alone,82497.0,606,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,1919,7449,0,2,0
4927,43,Graduation,Not Alone,16626.0,165,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,68,301,2,4,1
10451,49,Graduation,Not Alone,29672.0,474,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,25,99,2,4,1
2926,62,Master,Not Alone,55951.0,675,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,1374,4389,1,3,1
2874,26,2n Cycle,Alone,35388.0,479,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,32,127,1,2,1
9738,28,Master,Not Alone,42386.0,532,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,100,353,1,3,1
7119,32,Graduation,Alone,68627.0,533,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,825,3091,0,1,0
3924,49,PhD,Alone,57912.0,104,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,916,3013,1,2,1
5827,56,Graduation,Alone,35246.0,74,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,62,240,2,3,1
5596,58,2n Cycle,Not Alone,58821.0,260,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,728,2567,1,3,1
10812,36,PhD,Not Alone,46377.0,120,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,90,363,1,3,1
1717,26,Graduation,Alone,39747.0,77,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,273,1138,1,2,1
9491,30,Graduation,Not Alone,23976.0,184,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,66,312,1,3,1
9274,53,Master,Not Alone,80950.0,458,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,1213,3830,0,2,0
6609,48,Graduation,Alone,27038.0,649,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,107,358,0,1,0
6963,67,Graduation,Alone,77457.0,116,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,1157,4252,0,1,0
4440,50,Master,Not Alone,64100.0,292,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,546,1722,1,3,1
1379,22,Master,Not Alone,42670.0,428,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,241,872,0,2,0
10032,38,Graduation,Alone,12571.0,162,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,53,218,1,2,1
2826,47,Graduation,Not Alone,22574.0,244,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,37,135,3,5,1
6320,38,Master,Alone,70893.0,508,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,1508,5633,0,1,0
3050,48,Graduation,Not Alone,54198.0,194,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,235,813,2,4,1
231,58,Master,Not Alone,28839.0,110,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,32,113,2,4,1
2392,42,Graduation,Not Alone,40321.0,335,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,102,427,2,4,1
9478,29,Graduation,Alone,66503.0,684,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,401,1543,1,2,1
113,63,Graduation,Not Alone,30833.0,348,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,28,118,2,4,1
1802,43,Graduation,Not Alone,64795.0,528,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,680,2508,1,3,1
520,40,Graduation,Not Alone,34421.0,363,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,30,129,1,3,1
8275,49,PhD,Alone,47025.0,140,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,20,69,2,3,1
9750,53,PhD,Alone,64325.0,507,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,1307,4792,1,2,1
2607,61,Graduation,Alone,40464.0,534,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,630,2199,1,2,1
7214,57,Graduation,Not Alone,62187.0,359,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,1283,4777,0,2,0
5835,38,PhD,Alone,14849.0,362,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,65,275,1,2,1
3896,30,Graduation,Not Alone,27255.0,234,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,37,136,1,3,1
10350,64,PhD,Not Alone,54432.0,416,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,38,124,3,5,1
7786,28,PhD,Alone,29999.0,501,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,160,622,1,2,1
2861,31,Graduation,Alone,24072.0,439,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,23,94,1,2,1
663,25,PhD,Alone,33996.0,291,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,71,265,0,1,0
10675,58,PhD,Not Alone,66334.0,452,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1161,3966,1,3,1
2521,43,Master,Not Alone,35178.0,535,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,59,255,1,3,1
9592,31,Graduation,Not Alone,22010.0,364,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,33,140,1,3,1
10151,54,Graduation,Alone,62204.0,655,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,946,3762,2,3,1
7381,46,Graduation,Alone,75693.0,570,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1442,4671,0,1,0
4099,42,Graduation,Not Alone,30675.0,594,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,62,286,1,3,1
9560,49,Graduation,Not Alone,83003.0,483,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,1674,6421,0,2,0
10172,26,Graduation,Alone,68655.0,688,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,1538,6311,0,1,0
11191,28,Graduation,Alone,41411.0,204,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,139,491,0,1,0
9707,45,PhD,Not Alone,55212.0,583,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,1182,3738,1,3,1
6245,64,PhD,Not Alone,59292.0,381,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,507,1676,1,3,1
8234,41,Basic,Not Alone,27190.0,318,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,18,64,1,3,1
1411,62,Graduation,Alone,82623.0,231,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,940,3698,0,1,0
8553,49,Graduation,Not Alone,44300.0,371,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,42,153,2,4,1
1826,44,Graduation,Alone,84835.0,13,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,1190,4696,0,1,0
8842,43,Graduation,Alone,30372.0,551,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,44,181,2,3,1
11030,38,Master,Not Alone,33181.0,177,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,16,66,1,3,1
2579,57,Graduation,Not Alone,71113.0,194,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,835,2951,1,3,1
175,28,Graduation,Not Alone,71952.0,535,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,1443,5303,1,3,1
9185,48,PhD,Alone,69759.0,244,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1029,4058,0,1,0
11056,40,Graduation,Not Alone,72099.0,610,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,1188,4387,0,2,0
9365,38,PhD,Alone,60000.0,554,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,1277,4301,1,2,1
6201,36,Graduation,Alone,38643.0,212,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,49,200,2,3,1
2061,59,Graduation,Not Alone,50737.0,414,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,99,349,1,3,1
6184,45,PhD,Not Alone,68462.0,564,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,1670,6552,0,2,0
6142,71,Master,Not Alone,65073.0,313,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,900,3113,0,2,0
4107,66,PhD,Not Alone,46681.0,264,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,425,1493,2,4,1
7274,57,Graduation,Not Alone,78618.0,639,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,2153,8001,0,2,0
9336,45,PhD,Alone,62187.0,99,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,636,2197,1,2,1
2958,36,Graduation,Not Alone,28442.0,125,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,57,206,2,4,1
933,36,PhD,Not Alone,37717.0,583,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,25,105,1,3,1
5837,47,Graduation,Not Alone,51479.0,548,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,494,1979,2,4,1
10704,45,Graduation,Alone,54803.0,677,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,693,2690,1,2,1
5125,54,Graduation,Not Alone,79530.0,408,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,1348,5848,0,2,0
4432,38,Graduation,Alone,31615.0,470,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,51,209,1,2,1
5955,52,Graduation,Not Alone,72025.0,589,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,1932,7545,0,2,0
2928,39,PhD,Alone,52614.0,575,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,990,3371,1,2,1
5680,30,2n Cycle,Not Alone,35684.0,68,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,30,99,1,3,1
10313,39,Graduation,Not Alone,48178.0,609,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,254,962,2,4,1
2557,44,Master,Alone,29548.0,304,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,29,132,1,2,1
1245,48,Graduation,Alone,63810.0,595,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,1371,4902,1,2,1
1519,42,PhD,Alone,38578.0,372,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,73,264,2,3,1
10703,39,Master,Alone,46098.0,680,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,120,522,2,3,1
1726,44,Graduation,Alone,22585.0,468,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,81,383,0,1,0
4459,25,Graduation,Alone,30279.0,546,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,37,134,1,2,1
1729,53,PhD,Not Alone,66426.0,270,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,1377,4756,1,3,1
1517,45,Graduation,Alone,30822.0,380,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,51,187,1,2,1
2098,45,PhD,Not Alone,33581.0,537,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,17,64,2,4,1
9543,29,Graduation,Not Alone,19986.0,227,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,22,80,1,3,1
6878,60,Graduation,Alone,27421.0,564,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,324,1343,0,1,0
3310,41,2n Cycle,Not Alone,35688.0,676,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,211,914,3,5,1
2724,33,Master,Alone,36143.0,91,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,19,77,1,2,1
948,43,Graduation,Alone,10245.0,410,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,41,164,1,2,1
6720,46,Master,Not Alone,43795.0,256,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,492,1882,1,3,1
6202,54,Graduation,Not Alone,63381.0,632,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,1005,3659,1,3,1
2066,65,Graduation,Not Alone,38823.0,668,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,114,427,1,3,1
9799,46,PhD,Alone,83664.0,417,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,1173,4044,2,3,1
8318,35,Graduation,Not Alone,90300.0,177,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,1738,6588,0,2,0
5642,35,Master,Not Alone,62499.0,202,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,222,779,1,3,1
2669,21,Graduation,Alone,74293.0,56,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,1127,3992,0,1,0
455,68,PhD,Not Alone,51012.0,437,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,209,800,0,2,0
7683,46,Master,Not Alone,70777.0,124,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,787,2744,1,3,1
3428,23,PhD,Not Alone,68682.0,266,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,1598,6008,0,2,0
7414,43,Graduation,Not Alone,43824.0,652,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,186,745,2,4,1
6354,30,Graduation,Not Alone,15345.0,667,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,47,227,1,3,1
798,27,Graduation,Alone,23442.0,552,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,27,110,1,2,1
8213,34,2n Cycle,Not Alone,14515.0,597,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,96,373,1,3,1
2488,58,2n Cycle,Alone,31395.0,463,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,64,253,2,3,1
9999,49,Graduation,Not Alone,75276.0,640,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,1040,3318,0,2,0
7617,40,Graduation,Alone,42373.0,318,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,163,653,2,3,1
615,54,Graduation,Not Alone,30507.0,475,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,343,1453,0,2,0
2552,59,PhD,Alone,55521.0,250,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,446,1402,3,4,1
194,49,Graduation,Not Alone,48006.0,20,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,41,152,2,4,1
3645,42,PhD,Alone,27213.0,668,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,70,266,1,2,1
8890,43,PhD,Alone,65808.0,30,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,272,998,2,3,1
5049,40,PhD,Not Alone,30351.0,388,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,46,192,1,3,1
9973,51,Graduation,Not Alone,50437.0,620,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,490,1645,2,4,1
7301,32,2n Cycle,Alone,23616.0,589,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,79,307,1,2,1
10882,38,Graduation,Not Alone,53858.0,597,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,915,3067,1,3,1
7030,59,PhD,Not Alone,66465.0,456,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,1485,4914,1,3,1
7422,27,Graduation,Alone,46923.0,676,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,369,1169,1,2,1
3523,52,Graduation,Not Alone,75072.0,522,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,1073,4122,1,3,1
7106,71,PhD,Not Alone,75865.0,90,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,1242,5100,0,2,0
6504,39,2n Cycle,Not Alone,19789.0,221,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,78,348,1,3,1
5067,20,Graduation,Not Alone,80134.0,135,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,1378,4750,0,2,0
4216,33,Graduation,Alone,91065.0,492,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1474,4794,0,1,0
8581,43,Master,Not Alone,49505.0,481,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,751,2556,2,4,1
5929,41,PhD,Not Alone,37401.0,54,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,48,187,1,3,1
3129,31,Graduation,Not Alone,30096.0,38,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,45,185,1,3,1
6528,32,Master,Not Alone,18492.0,24,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,10,34,1,3,1
1361,40,Master,Not Alone,82584.0,390,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,1435,4517,0,2,0
6932,73,PhD,Not Alone,93027.0,442,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,2119,7823,0,2,0
7284,61,Graduation,Not Alone,48686.0,207,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,20,79,3,5,1
